,ID,NAME,PARENT_ID,LOGIN,COL_754,COL_755,COL_756,COL_757,COL_758,COL_759,COL_760,COL_761,COL_762,COL_763,COL_764,COL_765,COL_766,COL_767,COL_769,COL_770,COL_771,COL_772,COL_775,COL_781,COL_782,COL_2156,COL_2463,COL_3163,COL_3243,COL_3363,COL_3468,COL_103506
3379,1525375.0,"Дом по адресу Матросская Тишина ул., д.23/7, к.1",,WS,,,1928,,2048798,5,10,80,10162,6981,3181,,,,179625102,22728486,6,0,22289163,22289204,14028,,42875644,58761330,45063584,0,,
3380,1525388.0,"Дом по адресу Сиреневый бульв., д.46/35, к.1",,404030001,,,1962,,2048912,5,5,70,3090,3090,0,,,,2048929,22728486,0,0,22289162,22289201,23778,,42875644,58761330,45063584,0,,
3381,1525392.0,"Дом по адресу Суздальская ул., д.26, к.2",,WS,,,1991,,2048764,14,3,130,9102,8520,582,,,,2048929,22728486,6,0,,22289201,31654,,42875644,58761330,45063584,0,,
3382,1525393.0,"Дом по адресу Открытое шоссе, д.17, к.2",,adm_2019_08_08,,,1963,,2048755,5,3,60,2582,2563,19,,,,2048929,22728486,0,0,22289162,22289201,18085,,42875644,58761330,45063585,0,,
3383,1525401.0,"Дом по адресу Открытое шоссе, д.23, к.3",,WS,,,1964,,2048755,5,6,119,5148,5108,40,,,,2048929,22728486,0,0,22289163,22289201,18120,,42875644,58761330,45063584,0,,
3384,1525406.0,"Дом по адресу Парковая 15-я ул., д.47, к.5",,404140001,,,1971,,2048759,14,1,91,4290,3970,320,,,,179625090,22728486,2,0,,22289201,18964,,42875644,58761330,45063584,0,,
3385,1525408.0,"Дом по адресу Вешняковская ул., д.12, к.2",,adm_2019_08_08,,,1989,,2048777,17,2,134,7380,7331,49,,,,2048929,22728486,2,2,,22289201,3792,,42875644,58761330,45063584,0,,
3386,1525413.0,"Дом по адресу Красковская ул., д.5",,WS,,,1926,,2048798,1,2,2,88,88,0,,,,2048931,22728486,0,0,,22289205,50045,,22741963,58761330,,0,,
3387,1525416.0,"Дом по адресу Сиреневый бульв., д.53",,404140001,,,1963,,2048912,9,1,68,3323,2447,876,,,,179625090,22728486,1,0,,22289201,23786,,42875644,58761330,45063584,0,,
3388,1525417.0,"Дом по адресу Владимирская 2-я ул., д.16, к.2",,404120001,,,1962,,2048912,5,3,60,2514,2508,6,,,,179625102,22728486,0,0,22289163,22289204,4051,,42875644,58761330,45063584,0,,
3389,1525440.0,"Дом по адресу Сиреневый бульв., д.66",,WS,,,1969,,56183243,9,6,215,10827,10827,0,,,,2048929,22728486,6,0,,22289201,23802,,42875644,58761330,45063584,0,,
3390,1525441.0,"Дом по адресу Измайловское шоссе, д.22",,404150001,,,1972,,2048759,14,1,98,4257,4257,0,,,,179625090,22728486,2,0,,22289201,8724,,42875644,58761330,45063584,0,,
3391,1525444.0,"Дом по адресу Поселковая ул., д.12",,WS,,,1938,,2048798,1,4,2,132,132,0,,,,2048931,22728486,0,0,,22289205,49811,,22741963,58761330,,0,,
3392,1525457.0,"Дом по адресу Сиреневый бульв., д.11, к.3",,404140001,,,1962,,2048912,5,3,56,2483,2302,181,,,,179625102,22728486,0,0,22289162,22289201,23739,,42875644,58761330,45063584,0,,
3393,1525470.0,"Дом по адресу Новогиреевская ул., д.48",,WS,,,1959,,2048912,5,2,25,2199,1777,422,0,0,,179625102,22728486,0,0,22289162,22289204,16497,,42875644,58761330,45063584,0,,
3394,1525471.0,"Дом по адресу Владимирская 1-я ул., д.34, к.3",,404120001,,,1995,,2048785,12,2,87,5949,5468,481,,,,2048929,22728486,2,0,,22289201,80009,,42875644,58761330,45063584,0,,
3395,1525482.0,"Дом по адресу Вешняковская ул., д.15, к.2",,WS,,,1971,,2048781,9,4,144,7487,7487,0,,,,2048929,22728486,4,0,,22289201,3798,,42875644,58761330,45063584,0,,
3396,1525489.0,"Дом по адресу Русаковская ул., д.22",,WS,,,1970,,2048787,14,9,432,36409,23608,12801,,,,2048929,22728486,9,9,,22289201,22196,,42875644,58761330,45063584,0,,
3397,1525493.0,"Дом по адресу Молостовых ул., д.19, к.4",,WS,,,1974,,2048755,9,4,144,7143,7141,2,,,,2048929,22728486,4,0,,22289201,15139,,42875644,58761330,45063584,0,,
3398,1525494.0,"Дом по адресу Интернационала 3-го ул., д.21",,adm20180821,Нет техпаспорта МосгорБТИ,,1959,,2048912,2,3,5,160,160,0,,,,2048931,22728486,0,0,,22289204,8887,,42875644,41321872,,0,,
3399,1525501.0,"Дом по адресу Парковая 15-я ул., д.29, к.4",,404030001,,,1962,,2048751,5,4,60,2550,2550,0,,,,2048929,22728486,0,0,22289163,22289201,18915,,42875644,58761330,45063584,0,,
3400,1525505.0,"Дом по адресу Ветлужская ул., д.14",,WS,,,1925,,2048798,1,4,3,193,193,0,,,,2048931,22728486,0,0,,22289205,50401,,22741963,58761330,,0,,
3401,1525506.0,"Дом по адресу Розы Люксембург ул., д.25",,WS,,,1918,,2048798,1,4,4,88,88,0,,,,2048931,22728486,0,0,,22289205,49680,,22741963,58761330,,0,,
3402,1525507.0,"Дом по адресу Измайловский просп., д.119",,404030001,,,1959,,2048912,5,4,53,3249,2876,373,,,,179625102,22728486,0,0,22289162,22289205,8713,,42875644,58761330,45063584,0,,
3403,1525508.0,"Дом по адресу Ветлужская ул., д.17",,WS,,,1960,,2048798,1,6,3,131,131,0,,,,179625119,22728486,0,0,,22289205,50413,,22741963,58761330,,0,,
3404,1525520.0,"Дом по адресу Старый Гай ул., д.2, к.2",,WS,,,1971,,2048781,9,4,144,7311,7311,0,,,,2048929,22728486,4,0,,22289201,24755,,42875644,58761330,45063584,0,,
3405,1525523.0,"Дом по адресу Рокоссовского Маршала бульв., д.19/16",,404010001,,,1961,,2048798,5,4,79,3557,3462,95,,,,2048929,22728486,0,0,22289163,22289201,21921,,42875644,58761330,45063584,0,,
3406,1525550.0,"Дом по адресу Фрязевская ул., д.9, к.2",,WS,,,1968,,56183254,12,1,96,3606,3606,0,,,,179625090,22728486,2,0,,22289201,27706,,42875644,58761330,45063584,0,,
3407,1525565.0,"Дом по адресу Красковская ул., д.71",,adm20180821,Нет техпаспорта МосгорБТИ,,1917,,2048798,1,2,1,62,62,0,,,,2048931,22728486,0,0,,22289205,49995,,42875644,41321872,,0,,
3408,1525575.0,"Дом по адресу Энтузиастов шоссе, д.88, с.4",,404120001,,,1965,,2048912,2,1,3,1130,1130,0,,,,179625102,22728486,0,0,,22289201,30157,,22741963,58761330,,0,,
3409,1525578.0,"Дом по адресу Розы Люксембург ул., д.22",,WS,,,1927,,2048798,1,5,2,125,125,0,,,,2048931,22728486,0,0,,22289204,49676,,22741963,58761330,,0,,
3410,1525580.0,"Дом по адресу Бориса Жигуленкова ул., д.25, к.2",,404150001,,,1959,,2048912,5,4,80,3818,3472,346,,,,179625102,22728486,0,0,22289163,22289204,24177,,42875644,58761330,45063584,0,,
3411,1525591.0,"Дом по адресу Игральная ул., д.1, к.4",,404010001,,,1964,,2048751,5,5,100,4293,4255,38,,,,179625090,22728486,0,0,22289162,22289201,8569,,42875644,58761330,45063584,0,,
3412,1525594.0,"Дом по адресу Михельсона ул., д.5, с.2",,WS,,,1972,,2048798,1,1,1,24,24,0,,,,2048931,22728486,0,0,,22289206,49588,,22741963,58761330,,0,,
3413,1525600.0,"Дом по адресу Чебоксарская ул., д.40",,WS,,,2001,,2048798,2,5,1,1348,1271,77,,,,179625102,22728486,0,0,,22289213,64145,,22741963,58761330,,0,,
3414,1525614.0,"Дом по адресу Никитинская ул., д.16, к.3",,404140001,,,1961,,2048912,5,4,80,3513,3506,7,,,,179625090,22728486,0,0,22289163,22289201,16177,,42875644,58761330,45063584,0,,
3415,1525638.0,"Дом по адресу Парковая 11-я ул., д.48, к.3",,404140001,,,1971,,2048759,14,1,98,4285,4285,0,,,,179625090,22728486,2,0,,22289201,18816,,42875644,58761330,45063584,0,,
3416,1525640.0,"Дом по адресу Измайловский пр., д.14, к.3",,404070001,,,1968,,2048758,12,1,84,3792,3680,112,,,,179625090,22728486,2,0,,22289201,8669,,42875644,58761330,45063584,0,,
3417,1525648.0,"Дом по адресу Владимирская 2-я ул., д.52, к.2",,404120001,,,1968,,2048758,12,1,81,4060,3481,579,,,,179625090,22728486,2,0,,22289201,4092,,42875644,58761330,45063584,0,,
3418,1525664.0,"Дом по адресу Соколиной Горы 8-я ул., д.7",,404150001,,,1968,,2048787,9,5,179,9287,9287,0,,,,2048929,22728486,5,0,,22289201,24170,,42875644,58761330,45063585,0,,
3419,1525670.0,"Дом по адресу Красносолнечная ул., д.4",,WS,,,1937,,2048798,1,2,1,49,49,0,,,,2048931,22728486,0,0,,22289205,50371,,22741963,58761330,,0,,
3420,1525683.0,"Дом по адресу Перовская ул., д.42, к.3",,404120001,,,1965,,2048755,5,5,99,4485,4414,71,,,,2048929,22728486,0,0,22289163,22289201,19475,,42875644,58761330,45063584,0,,
3421,1525687.0,"Дом по адресу Косинская Б. ул., д.30Б, с.1",,WS,,,2008,,2048798,2,1,1,117,117,0,,,,179625102,22728486,0,0,,22289204,260003,,22741963,58761330,,0,,
3422,1525688.0,"Дом по адресу Первомайская ул., д.38",,404070001,,,1965,,2048751,5,3,60,2626,2558,68,,,,179625090,22728486,0,0,22289162,22289201,19172,,42875644,58761330,45063584,0,,
3423,1525709.0,"Дом по адресу Щелковский пр., д.1",,404140001,,,1961,,2048912,5,4,80,3558,3506,52,,,,179625090,22728486,0,0,22289162,22289201,29870,,42875644,58761330,45063584,0,,
3424,1525711.0,"Дом по адресу Молостовых ул., д.11, к.2",,WS,,,1970,,2048763,9,10,358,15741,15721,20,,,,179625102,22728486,10,0,,22289201,15109,,42875644,58761330,45063584,0,,
3425,1525720.0,"Дом по адресу Суздальская ул., д.34, к.2",,WS,,,1987,,2048764,14,4,182,12700,11859,841,0,0,,179625089,22728486,8,0,,22289201,25168,,42875644,58761330,45063584,0,,
3426,1525721.0,"Дом по адресу Вешняковская ул., д.8, к.1",,operator2,,,1972,,56183256,9,4,144,7232,7232,0,,,,2048929,22728486,4,0,,22289201,3787,,42875644,58761330,45063584,0,,
3427,1525726.0,"Дом по адресу Плеханова ул., д.30",,404120001,,,1972,,56183249,12,1,81,4477,3520,957,,,,179625090,22728486,2,0,,22289201,20005,,42875644,58761330,45063584,0,,
3428,1525732.0,"Дом по адресу Соколиной Горы 5-я ул., д.25, к.1",,404150001,,,1967,,56183263,12,1,80,4106,3477,629,,,,179625090,22728486,2,0,,22289201,24161,,42875644,58761330,45063584,0,,
3429,1525735.0,"Дом по адресу Первомайская ул., д.34/16",,404070001,,,1966,,2048912,9,1,68,3203,2429,774,,,,179625090,22728486,1,0,,22289201,19169,,42875644,58761330,45063584,0,,
3430,1525741.0,"Дом по адресу Фрязевская ул., д.3, к.1",,WS,,,1969,,56183249,12,1,80,5370,3469,1901,,,,179625107,22728486,2,0,,22289201,27703,,42875644,58761330,45063584,0,,
3431,1525748.0,"Дом по адресу Вольная ул., д.26",,404150001,,,1929,,2048798,2,1,6,442,442,0,,,,179625102,22728486,0,0,,22289204,260033,,22741962,58761330,,0,,
3432,1525751.0,"Дом по адресу Михельсона ул., д.71",,adm20180821,Нет техпаспорта МосгорБТИ,,1917,,2048798,1,6,2,178,178,0,,,,2048931,22728486,0,0,,22289204,14787,,22741963,41321872,,0,,
3433,1525758.0,"Дом по адресу Амурская ул., д.42",,404050001,,,1967,,2048755,5,4,80,3568,3568,0,,,,2048929,22728486,0,0,22289163,22289201,549,,42875644,58761330,45063584,0,,
3434,1525760.0,"Дом по адресу Черкизовская Б. ул., д.3, к.5",,404130001,,,1963,,2048755,5,5,100,4459,4459,0,,,,2048929,22728486,0,0,22289162,22289201,28539,,42875644,58761330,45063584,0,,
3435,1525762.0,"Дом по адресу Белокаменная ст., д.8",,WS,,,1908,,2048912,2,2,8,310,310,0,,,,179625102,22728486,0,0,,22289204,1789,,42875644,68481453,,0,,
3436,1525765.0,"Дом по адресу Новогиреевская ул., д.9",,404120001,,,1958,,2048798,5,4,36,2559,2294,265,,,,179625102,22728486,0,0,22289162,22289205,16447,,42875644,58761330,45063584,0,,
3437,1525769.0,"Дом по адресу Чебоксарская ул., д.24, с.1",,WS,,,1914,,2048798,1,3,2,97,97,0,,,,2048931,22728486,0,0,,22289204,49888,,22741963,58761330,,0,,
3438,1525787.0,"Дом по адресу Косинская ул., д.4, к.1",,WS,,,1982,,2048779,12,2,95,4321,4282,39,,,,2048929,22728486,4,0,,22289201,11105,,42875644,58761330,45063584,0,,
3439,1525799.0,"Дом по адресу Энтузиастов 1-я ул., д.20",,404120001,,,1959,,2048798,5,2,30,1663,1598,65,,,,179625102,22728486,0,0,22289163,22289204,30181,,42875644,58761330,45063584,0,письмо МЖИ от  28.01.2020,
3440,1525800.0,"Дом по адресу Никитинская ул., д.12",,404070001,,,1967,,2048758,12,1,84,3633,3633,0,,,,179625090,22728486,2,0,,22289201,16169,,42875644,58761330,45063584,0,,
3441,1525817.0,"Дом по адресу Камова ул., д.10",,WS,,,1922,,2048798,1,3,1,110,110,0,,,,179625119,22728486,0,0,,22289204,50332,,22741963,58761330,,0,,
3442,1525836.0,"Дом по адресу Красковская ул., д.73, с.1",,WS,,,2000,,2048798,1,2,2,284,284,0,,,,2048931,22728486,0,0,,22289204,64110,,22741963,58761330,,0,,
3443,1525857.0,"Дом по адресу Заводской пр., д.23",,404070001,,,2012,,56183248,18,4,208,14635,12559,2076,,,,2048929,22728486,4,4,,22289201,260050,,42875644,58761330,45063584,0,,
3444,1525876.0,"Дом по адресу Вешняковская ул., д.9, к.1",,WS,,,1991,,2048744,22,2,217,13237,13200,37,,,,2048929,22728486,2,4,,22289201,31811,,42875644,58761330,45063584,0,,
3445,1525884.0,"Дом по адресу Камова ул., д.22, к.2",,404080001,,,1957,,2048798,2,2,8,296,296,0,,,,179625102,22728486,0,0,22289163,22289204,9161,,42875644,58761330,45063584,0,,
3446,1525887.0,"Дом по адресу Лечебная ул., д.18",,404150001,,,1964,,2048758,9,1,68,2988,2436,552,,,,179625090,22728486,1,0,,22289201,13109,,42875644,58761330,45063584,0,,
3447,1525890.0,"Дом по адресу Измайловское шоссе, д.15, к.1",,404150001,,,1964,,2048912,5,4,80,3559,3515,44,,,,179625090,22728486,0,0,22289163,22289201,8717,,42875644,58761330,45063584,0,,
3448,1525899.0,"Дом по адресу Алымов пер., д.4",,404010001,,,1999,,2048777,14,6,326,18429,18330,99,0,0,,2048929,22728486,6,6,,22289201,64069,,42875644,58761330,45063584,0,,
3449,1525901.0,"Дом по адресу Поселковая ул., д.4",,WS,,,1936,,2048798,1,4,4,144,144,0,,,,2048931,22728486,0,0,,22289205,50250,,22741963,58761330,,0,,
3450,1525902.0,"Дом по адресу Свободный просп., д.16",,WS,,,1968,,56183254,12,1,79,3652,3418,234,,,,179625090,22728486,2,0,,22289201,22834,,42875644,58761330,45063584,0,,
3451,1525905.0,"Дом по адресу Плеханова ул., д.3, к.5",,404120001,,,1966,,2048912,9,4,144,6201,6155,46,,,,179625102,22728486,4,0,,22289201,19963,,42875644,58761330,45063584,0,,
3452,1525906.0,"Дом по адресу Лениногорская ул., д.38",,WS,,,1917,,2048798,1,3,3,172,172,0,,,,2048931,22728486,0,0,,22289205,50311,,22741963,58761330,,0,,
3453,1525922.0,"Дом по адресу Поселковая ул., д.45А",,adm20180821,Нет техпаспорта МосгорБТИ,,1937,,2048798,1,3,3,171,171,0,,,,2048931,22728486,0,0,,22289204,50262,,42875644,41321872,,0,,
3454,1525929.0,"Дом по адресу Косинская Б. ул., д.121",,404080001,,,1895,,2048798,1,2,1,53,53,0,,,,2048931,22728486,0,0,,22289204,50197,,22741963,58761330,,0,,
3455,1525933.0,"Дом по адресу Амурская ул., д.50, к.1",,WS,,,1980,,2048798,9,3,96,4740,4725,15,,,,179625102,22728486,3,0,,22289201,554,,42875644,58761330,45063584,0,,
3456,1525934.0,"Дом по адресу Измайловское шоссе, д.33",,404150001,,,1970,,2048758,12,2,178,7460,7089,371,,,,179625090,22728486,4,0,,22289201,8728,,42875644,58761330,45063584,0,,
3457,1525960.0,"Дом по адресу Красковская ул., д.119",,WS,,,1913,,2048798,1,3,3,78,78,0,,,,2048931,22728486,0,0,,22289206,49908,,22741963,58761330,,0,,
3458,1525991.0,"Дом по адресу Главная ул., д.8",,404040001,,,1958,,2048912,3,2,24,2491,1847,644,,,,179625102,22728486,0,0,22289162,22289204,5477,,42875644,58761330,45063584,0,,
3459,1525992.0,"Дом по адресу Вешняковская ул., д.2",,WS,,,1987,,2048785,9,3,83,6940,5502,1438,0,0,,2048929,22728486,6,0,,22289201,3772,,42875644,58761330,45063584,0,,
3460,1526011.0,"Дом по адресу Челябинская ул., д.19, к.4",,WS,,,1978,,2048756,16,2,127,8158,8096,62,0,0,,2048929,22728486,2,2,,22289201,28411,,42875644,58761330,45063584,0,,
3461,1526027.0,"Дом по адресу Новокосинская ул., д.51, к.2",,WS,,,1987,,2048756,17,2,135,8776,8722,54,,,,2048929,22728486,2,2,,22289201,16566,,42875644,58761330,45063584,0,,
3462,1526037.0,"Дом по адресу Черкизовская Б. ул., д.9, к.4",,404130001,,,1963,,2048755,5,5,100,4486,4471,15,,,,2048929,22728486,0,0,22289163,22289201,28568,,42875644,58761330,45063584,0,,
3463,1526039.0,"Дом по адресу Красный Казанец ул., д.19, к.1",,adm_2019_08_08,,,1970,,2048781,9,8,287,13495,13480,15,,,,2048929,22728486,8,0,,22289201,11751,,42875644,58761330,45063584,0,,
3464,1526051.0,"Дом по адресу Первомайская ул., д.37",,404070001,,,1950,,2048912,4,2,22,1410,1152,258,,,,179625102,22728486,0,0,22289162,22289204,19171,,42875644,58761330,45063584,0,,
3465,1526053.0,"Дом по адресу Свободный просп., д.10, к.1",,WS,,,1972,,56183241,9,3,108,4554,4521,33,,,,179625102,22728486,3,0,,22289201,22827,,42875644,58761330,45063584,0,,
3466,1526067.0,"Дом по адресу Уральская ул., д.17",,WS,,,1969,,2048758,12,2,173,8893,6900,1993,,,,179625090,22728486,4,0,,22289201,26826,,42875644,58761330,45063584,0,,
3467,1526080.0,"Дом по адресу Суздальская ул., д.20, к.2",,404110001,,,1991,,2048779,14,2,78,5539,5188,351,,,,2048929,22728486,4,0,,22289201,64061,,42875644,58761330,45063585,0,,
3468,1526099.0,"Дом по адресу Рудневка ул., д.4",,404080001,,,2004,,2048825,10,5,180,11103,10096,1007,,,,2048929,22728486,5,5,,22289201,240016,,42875644,58761330,45063584,0,,
3469,1526103.0,"Дом по адресу Косинская ул., д.16, к.3",,WS,,,1972,,2048759,14,1,98,4224,4224,0,,,,179625090,22728486,2,0,,22289201,11115,,42875644,58761330,45063585,0,,
3470,1526110.0,"Дом по адресу Подбельского 5-й пр., д.4А, к.10",,404010001,,,1958,,2048912,5,2,16,1775,1409,366,0,0,,179625102,22728486,0,0,22289163,22289204,20215,,42875644,58761330,45063584,0,,
3471,1526119.0,"Дом по адресу Парковая 16-я ул., д.51",,adm_2019_08_08,,,1966,,2048912,12,1,92,4365,3430,935,,,,179625090,22728486,2,0,,22289201,19015,,42875644,58761330,45063585,0,,
3472,1526120.0,"Дом по адресу Старослободский пер., д.4",,WS,,,1959,,2048912,5,4,56,3856,3262,594,,,,179625102,22728486,0,0,22289163,22289204,24724,,42875644,58761330,45063584,0,,
3473,1526130.0,"Дом по адресу Красносолнечная ул., д.19",,WS,,,1936,,2048798,1,3,2,86,86,0,,,,2048931,22728486,0,0,,22289205,50357,,22741963,58761330,,0,,
3474,1526149.0,"Дом по адресу Камова ул., д.8",,WS,,,1928,,2048798,2,4,3,333,333,0,,,,2048931,22728486,0,0,,22289204,50343,,22741963,58761330,,0,,
3475,1526155.0,"Дом по адресу Ибрагимова ул., д.2",,404150001,,,1968,,2048758,12,2,178,7152,7152,0,,,,179625090,22728486,2,0,,22289201,8539,,42875644,58761330,45063584,0,,
3476,1526156.0,"Дом по адресу Ивантеевская ул., д.28, к.2",,404010001,,,1960,,2048912,5,3,59,2505,2464,41,0,0,,179625102,22728486,0,0,22289163,22289204,20184,,42875644,58761330,45063584,0,,
3477,1526165.0,"Дом по адресу Чебоксарская ул., д.9",,WS,,,1925,,2048798,1,4,4,285,285,0,,,,2048931,22728486,0,0,,22289204,49869,,22741963,58761330,,0,,
3478,1526172.0,"Дом по адресу Магнитогорская ул., д.5",,WS,,,1975,,2048780,12,4,190,8803,8788,15,,,,2048929,22728486,8,0,,22289201,13635,,42875644,58761330,45063584,0,,
3479,1526208.0,"Дом по адресу Первомайская Верхн. ул., д.37",,404070001,,,1956,,2048798,5,2,5,4259,3374,885,,,,179625102,22728486,1,0,22289163,22289204,18678,,42875644,58761330,45063584,0,,
3480,1526215.0,"Дом по адресу Пугачевская 2-я ул., д.3, к.1",,404130001,,,1968,,2048912,12,3,272,11963,10677,1286,0,0,,179625090,22728486,6,0,,22289201,21193,,42875644,58761330,45063584,0,,
3481,1526223.0,"Дом по адресу Парковая 15-я ул., д.33, к.3",,404030001,,,1962,,2048755,5,5,75,3320,3190,130,,,,2048929,22728486,0,0,22289162,22289201,18919,,42875644,58761330,45063584,0,,
3482,1526241.0,"Дом по адресу Кетчерская ул., д.10",,WS,,,1971,,2048781,9,10,358,17429,17429,0,,,,2048929,22728486,10,0,,22289201,10015,,42875644,58761330,45063584,0,,
3483,1526242.0,"Дом по адресу Краснобогатырская ул., д.29, к.2",,404010001,,,1995,,2048779,14,3,150,7571,7037,534,,,,2048929,22728486,6,0,,22289201,61210,,42875644,58761330,45063584,0,,
3484,1526248.0,"Дом по адресу Каскадная ул., д.12",,WS,,,1936,,2048798,1,3,3,198,198,0,,,,2048931,22728486,0,0,,22289204,50593,,22741963,58761330,,0,,
3485,1526254.0,"Дом по адресу Муромская ул., д.16",,WS,,,1936,,2048798,1,8,5,449,449,0,,,,2048931,22728486,0,0,,22289205,64133,,22741963,58761330,,0,,
3486,1526260.0,"Дом по адресу Лечебная ул., д.1/36",,404150001,,,1959,,2048912,5,2,40,3161,2648,513,,,,179625102,22728486,0,0,22289162,22289204,13101,,42875644,58761330,45063584,0,,
3487,1526261.0,"Дом по адресу Ивантеевская ул., д.3, к.2",,404010001,,,1957,,2048912,5,3,40,3469,2776,693,0,0,,179625102,22728486,0,0,22289162,22289204,20161,,42875644,58761330,45063584,0,,
3488,1526263.0,"Дом по адресу Первомайская ул., д.16",,404070001,,,1949,,2048912,4,3,36,2220,1804,416,,,,179625102,22728486,0,0,22289163,22289204,19159,,42875644,58761330,45063584,0,,
3489,1526275.0,"Дом по адресу Рыбинская 3-я ул., д.26, с.2",,WS,,,1909,,2048798,3,1,3,269,164,105,,,,179625102,22728486,0,0,22289162,22289204,31764,,42875644,58761330,45063584,0,,
3490,1526279.0,"Дом по адресу Алымов пер., д.17, к.1",,404010001,,,1959,,2048798,5,4,60,3575,3286,289,,,,179625102,22728486,0,0,22289162,22289204,463,,42875644,58761330,45063584,0,,
3491,1526281.0,"Дом по адресу Первой Маевки аллея, д.13, к.1",,404020001,,,1956,,2048912,3,3,27,1855,1396,459,,,,179625102,22728486,0,0,22289162,22289204,19144,,42875644,58761330,45063584,0,,
3492,1526286.0,"Дом по адресу Суздальская ул., д.8, к.1",,404110001,,,1998,,2048824,12,4,163,11354,11268,86,,,,2048929,22728486,4,4,,22289201,82052,,42875644,58761330,45063584,0,,
3493,1526291.0,"Дом по адресу Короленко ул., д.4/14",,WS,,,1935,,2048798,6,6,62,5826,4867,959,,,,179625102,22728486,4,0,22289162,22289204,11081,,42875644,58761330,45063584,0,,
3494,1526292.0,"Дом по адресу Перовская ул., д.26, к.2",,404120001,,,1957,,2048912,5,2,45,4119,3073,1046,,,,179625102,22728486,0,0,22289162,22289204,19450,,42875644,58761330,45063584,0,,
3495,1526299.0,"Дом по адресу Суздальская ул., д.6, к.1",,404110001,,,1998,,2048798,4,3,39,3531,3516,15,,,,2048929,22728486,3,0,22289162,22289204,82048,,42875644,58761330,45063584,0,,
3496,1526313.0,"Дом по адресу Новокосинская ул., д.46, к.2",,WS,,,1987,,2048756,17,2,135,8663,8609,54,,,,2048929,22728486,2,2,,22289201,16573,,42875644,58761330,45063584,0,,
3497,1526326.0,"Дом по адресу Халтуринская ул., д.7А, к.2",,404130001,,,1962,,2048912,5,4,80,4110,3399,711,,,,179625102,22728486,0,0,22289162,22289214,27753,,42875644,58761330,45063584,0,,
3498,1526327.0,"Дом по адресу Красковская ул., д.127",,WS,,,1917,,2048798,1,4,2,87,87,0,,,,2048931,22728486,0,0,,22289204,49920,,22741963,58761330,,0,,
3499,1526330.0,"Дом по адресу Байкальская ул., д.33, к.1",,404050001,,,1967,,2048755,5,7,139,6086,6086,0,0,0,,2048929,22728486,0,0,22289162,22289201,1237,,42875644,58761330,45063584,0,,
3500,1526333.0,"Дом по адресу Владимирская 1-я ул., д.15, к.2",,404120001,,,1965,,2048912,5,3,60,2489,2489,0,,,,179625102,22728486,0,0,22289163,22289201,3988,,42875644,58761330,45063584,0,,
3501,1526338.0,"Дом по адресу Николая Химушина ул., д.13, к.1",,WS,,,1958,,2048912,5,3,56,3309,3079,230,,,,179625102,22728486,0,0,22289162,22289205,27924,,42875644,58761330,45063584,0,,
3502,1526341.0,"Дом по адресу Уткина ул., д.37",,404150001,,,1960,,2048912,5,3,60,2601,2581,20,,,,179625090,22728486,0,0,22289163,22289201,26931,,42875644,58761330,45063584,0,,
3503,1526350.0,"Дом по адресу Сталеваров ул., д.12, к.2",,WS,,,1973,,2048755,9,10,360,17753,17751,2,,,,2048929,22728486,10,0,,22289201,24601,,42875644,58761330,45063584,0,,
3504,1526364.0,"Дом по адресу Парковая 7-я ул., д.21А",,404070001,,,1956,,2048798,5,3,3,3996,2090,1906,,,,179625102,22728486,0,0,22289163,22289204,18682,,42875644,58761330,45063584,0,,
3505,1526374.0,"Дом по адресу Металлургов ул., д.46, к.2",,404120001,,,1966,,2048758,12,1,84,3621,3621,0,,,,179625090,22728486,2,0,,22289201,14259,,42875644,58761330,45063584,0,,
3506,1526381.0,"Дом по адресу Ткацкая ул., д.28/14",,404150001,,,1970,,2048763,9,4,128,6259,5521,738,,,,179625102,22728486,4,0,,22289201,26044,,42875644,58761330,45063584,0,,
3507,1526389.0,"Дом по адресу Парковая 9-я ул., д.2",,WS,,,1961,,2048758,9,1,72,2712,2565,147,,,,2048929,22728486,1,0,,22289201,18707,,42875644,58761330,45063584,0,,
3508,1526393.0,"Дом по адресу Златоустовская ул., д.42",,WS,,,1918,,2048798,1,4,4,88,88,0,,,,2048931,22728486,0,0,,22289204,49580,,22741963,58761330,,0,,
3509,1526397.0,"Дом по адресу Оренбургская ул., д.20, к.1",,404080001,,,1964,,2048755,5,4,80,3505,3505,0,,,,2048929,22728486,0,0,22289163,22289201,17681,,42875644,58761330,45063584,0,,
3510,1526414.0,"Дом по адресу Новогиреевская ул., д.50/9",,WS,,,1974,,2048798,12,1,57,3336,3201,135,,,,179625102,22728486,1,1,,22289201,16499,,42875644,58761330,45063584,0,,
3511,1526423.0,"Дом по адресу Златоустовская ул., д.11",,WS,,,1939,,2048798,2,4,7,257,257,0,,,,2048931,22728486,0,0,,22289204,49558,,22741963,58761330,,0,,
3512,1526448.0,"Дом по адресу Свободный просп., д.32",,WS,,,1976,,2048798,14,1,108,5968,5267,701,,,,179625102,22728486,1,1,,22289201,22844,,42875644,58761330,45063584,0,,
3513,1526449.0,"Дом по адресу Красковская ул., д.78",,WS,,,1927,,2048798,1,1,1,120,120,0,,,,2048931,22728486,0,0,,22289204,49984,,22741963,58761330,,0,,
