,global_id,PERIOD,WORK_NAME,NUM_ENTRANCE,ElevatorNumber,AdmArea,District,Address,UNOM,PLAN_DATE_START_year,PLAN_DATE_START_month,PLAN_DATE_START_day,PLAN_DATE_END_year,PLAN_DATE_END_month,PLAN_DATE_END_day,FACT_DATE_START_year,FACT_DATE_START_month,FACT_DATE_START_day,FACT_DATE_END_year,FACT_DATE_END_month,FACT_DATE_END_day,incident_name,source,external_create_date_year,external_create_date_month,external_create_date_day,done_date_year,done_date_month,done_date_day,close_date_year,close_date_month,close_date_day,build_year,ownership,reconst_year,project_series,floars,entrances,apartments,total_area,living_area,nonliving_area,construction_volume,depreciation_object,energyefficiency_class,wall_material,sign_building_failure,passenger_elevators,passenger_freight_elevators,roof_cleaning,COL_781,type_social_object,type_housing_stock,status_MKD,management_status_MKD,freight_elevators,reason_changing_status_MKD,category_MKD
268,430497,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_stoiaki,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,3_ia_parkovaia_7_17,18508,2022,6,1,2022,9,30,2022,4,18,2022,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,430498,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_stoiaki,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,3_ia_parkovaia_7_17,18508,2022,6,1,2022,9,30,2022,4,25,2022,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,430499,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_stoiaki,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,3_ia_parkovaia_7_17,18508,2022,6,1,2022,9,20,2022,5,17,2022,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,430500,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,3_ia_parkovaia_7_17,18508,2022,6,1,2022,10,20,2022,4,22,2022,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,434231,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,3_ia_parkovaia_7_17,18508,2022,6,1,2022,9,20,2022,4,22,2022,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,430343,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,4_ia_parkovaia_12,18564,2022,5,1,2022,8,20,2022,5,12,2022,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,348187,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,4_ia_parkovaia_23,18568,2022,6,1,2022,9,30,2022,1,10,2022,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,348186,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,4_ia_parkovaia_23,18568,2022,4,21,2022,9,30,2022,4,28,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,394961,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,gorod_moskva_4_ia_parkovaia_ulitsa_23_korpus_2,18569,2022,4,21,2022,7,10,2022,5,16,2022,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,394957,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,gorod_moskva_4_ia_parkovaia_ulitsa_23_korpus_2,18569,2022,5,21,2022,9,30,2022,1,31,2022,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,394958,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,gorod_moskva_4_ia_parkovaia_ulitsa_23_korpus_2,18569,2022,2,1,2022,5,10,2022,1,17,2022,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,394959,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,gorod_moskva_4_ia_parkovaia_ulitsa_23_korpus_2,18569,2022,2,1,2022,5,10,2022,1,19,2022,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,350363,2022,zamena_liftovogo_oborudovaniia,1.0,1,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_7,82005,2022,7,21,2022,9,3,2022,6,16,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,350367,2022,zamena_liftovogo_oborudovaniia,2.0,2,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_7,82005,2022,7,21,2022,9,3,2022,6,16,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,350365,2022,zamena_liftovogo_oborudovaniia,4.0,4,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_7,82005,2022,7,21,2022,9,3,2022,6,16,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,350366,2022,zamena_liftovogo_oborudovaniia,3.0,3,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_7,82005,2022,7,21,2022,9,3,2022,6,16,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,350364,2022,zamena_liftovogo_oborudovaniia,5.0,5,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_7,82005,2022,7,21,2022,9,3,2022,6,16,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,350368,2022,zamena_liftovogo_oborudovaniia,2.0,2,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_11_korpus_2,80039,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,350369,2022,zamena_liftovogo_oborudovaniia,3.0,3,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_11_korpus_2,80039,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,350373,2022,zamena_liftovogo_oborudovaniia,4.0,4,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_11_korpus_2,80039,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,350371,2022,zamena_liftovogo_oborudovaniia,1.0,1,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_11_korpus_2,80039,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,350372,2022,zamena_liftovogo_oborudovaniia,6.0,6,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_11_korpus_2,80039,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,350370,2022,zamena_liftovogo_oborudovaniia,5.0,5,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_11_korpus_2,80039,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,350374,2022,zamena_liftovogo_oborudovaniia,3.0,3,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,350375,2022,zamena_liftovogo_oborudovaniia,4.0,4,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,350376,2022,zamena_liftovogo_oborudovaniia,2.0,2,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,350382,2022,zamena_liftovogo_oborudovaniia,8.0,8,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,350378,2022,zamena_liftovogo_oborudovaniia,9.0,9,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,350379,2022,zamena_liftovogo_oborudovaniia,7.0,7,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,350380,2022,zamena_liftovogo_oborudovaniia,6.0,6,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,350381,2022,zamena_liftovogo_oborudovaniia,5.0,5,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,350377,2022,zamena_liftovogo_oborudovaniia,1.0,1,vostochnyi_administrativnyi_okrug,novokosino,saltykovskaia_11,82007,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,350386,2022,zamena_liftovogo_oborudovaniia,5.0,5,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_7_korpus_2,82036,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,350383,2022,zamena_liftovogo_oborudovaniia,3.0,3,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_7_korpus_2,82036,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,350387,2022,zamena_liftovogo_oborudovaniia,4.0,4,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_7_korpus_2,82036,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,350385,2022,zamena_liftovogo_oborudovaniia,1.0,1,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_7_korpus_2,82036,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,350384,2022,zamena_liftovogo_oborudovaniia,2.0,2,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_saltykovskaia_ulitsa_7_korpus_2,82036,2022,6,24,2022,8,7,2022,6,24,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,350391,2022,zamena_liftovogo_oborudovaniia,1.0,1,vostochnyi_administrativnyi_okrug,preobrazhenskoe,gorod_moskva_preobrazhenskaia_ulitsa_6,64035,2022,7,22,2022,9,4,2022,6,30,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,350390,2022,zamena_liftovogo_oborudovaniia,2.0,2,vostochnyi_administrativnyi_okrug,preobrazhenskoe,gorod_moskva_preobrazhenskaia_ulitsa_6,64035,2022,7,22,2022,9,4,2022,6,30,2022,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,350394,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,golianovo,uralskaia_13,26824,2022,3,25,2022,5,13,2022,3,25,2022,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,350393,2022,zamena_liftovogo_oborudovaniia,2.0,2,vostochnyi_administrativnyi_okrug,golianovo,uralskaia_13,26824,2022,6,7,2022,7,26,2022,7,19,2022,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,350392,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,golianovo,uralskaia_13,26824,2022,3,25,2022,5,13,2022,3,25,2022,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,350422,2022,zamena_liftovogo_oborudovaniia,7.0,7а,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,1,17,2022,3,12,2022,5,13,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,350417,2022,zamena_liftovogo_oborudovaniia,8.0,8,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,4,6,2022,6,19,2022,2,9,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,350418,2022,zamena_liftovogo_oborudovaniia,6.0,6а,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,1,17,2022,3,12,2022,5,13,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,350419,2022,zamena_liftovogo_oborudovaniia,7.0,7,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,4,6,2022,6,19,2022,2,9,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,350420,2022,zamena_liftovogo_oborudovaniia,8.0,8а,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,1,17,2022,3,12,2022,5,13,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,350427,2022,zamena_liftovogo_oborudovaniia,9.0,9,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,6,24,2022,8,7,2022,6,24,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,350423,2022,zamena_liftovogo_oborudovaniia,5.0,5,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,4,6,2022,6,19,2022,2,9,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,350424,2022,zamena_liftovogo_oborudovaniia,4.0,4а,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,1,17,2022,3,22,2022,2,9,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,350425,2022,zamena_liftovogo_oborudovaniia,5.0,5а,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,1,17,2022,3,12,2022,5,13,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,350426,2022,zamena_liftovogo_oborudovaniia,6.0,6,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,4,6,2022,6,19,2022,2,9,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,350421,2022,zamena_liftovogo_oborudovaniia,4.0,4,vostochnyi_administrativnyi_okrug,preobrazhenskoe,2_ia_bukhvostova_7,64039,2022,4,16,2022,6,19,2022,5,13,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,350454,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_suzdalskaia_ulitsa_18_korpus_7,82038,2022,4,13,2022,6,6,2022,3,21,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,350452,2022,zamena_liftovogo_oborudovaniia,2.0,2б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_suzdalskaia_ulitsa_18_korpus_7,82038,2022,4,13,2022,6,6,2022,3,21,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,350455,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_suzdalskaia_ulitsa_18_korpus_7,82038,2022,1,24,2022,3,19,2022,1,10,2022,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,350453,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_suzdalskaia_ulitsa_18_korpus_7,82038,2022,1,24,2022,3,19,2022,1,10,2022,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,350481,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82027,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,350484,2022,zamena_liftovogo_oborudovaniia,2.0,2б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82027,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,350483,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82027,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,350482,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82027,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,350485,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82019,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,350488,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82019,2022,1,20,2022,3,25,2022,1,20,2022,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,350487,2022,zamena_liftovogo_oborudovaniia,2.0,2б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82019,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,350486,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82019,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,350489,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82020,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,350492,2022,zamena_liftovogo_oborudovaniia,2.0,2б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82020,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,350491,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82020,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,350490,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82020,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,350493,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82015,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,350496,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82015,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,350495,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82015,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,350494,2022,zamena_liftovogo_oborudovaniia,2.0,2б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82015,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,350497,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82018,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,350500,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82018,2022,1,20,2022,3,25,2022,1,20,2022,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,350499,2022,zamena_liftovogo_oborudovaniia,2.0,2б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82018,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,350498,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,novokosinskaia_15,82018,2022,4,19,2022,6,22,2022,5,13,2022,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,350501,2022,zamena_liftovogo_oborudovaniia,7.0,7а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_4,82023,2022,3,18,2022,5,21,2022,3,18,2022,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,350504,2022,zamena_liftovogo_oborudovaniia,7.0,7б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_4,82023,2022,6,15,2022,8,18,2022,6,15,2022,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,350503,2022,zamena_liftovogo_oborudovaniia,8.0,8а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_4,82023,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,350502,2022,zamena_liftovogo_oborudovaniia,8.0,8б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_4,82023,2022,6,15,2022,8,18,2022,6,15,2022,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,350505,2022,zamena_liftovogo_oborudovaniia,9.0,9а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_3,82022,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,350508,2022,zamena_liftovogo_oborudovaniia,10.0,10б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_3,82022,2022,6,15,2022,8,18,2022,6,15,2022,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,350507,2022,zamena_liftovogo_oborudovaniia,10.0,10а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_3,82022,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,350506,2022,zamena_liftovogo_oborudovaniia,9.0,9б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_3,82022,2022,6,15,2022,8,18,2022,6,15,2022,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,350509,2022,zamena_liftovogo_oborudovaniia,4.0,4б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_2,82021,2022,6,15,2022,8,18,2022,6,15,2022,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,350512,2022,zamena_liftovogo_oborudovaniia,3.0,3а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_2,82021,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,350511,2022,zamena_liftovogo_oborudovaniia,4.0,4а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_2,82021,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,350510,2022,zamena_liftovogo_oborudovaniia,3.0,3б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_2,82021,2022,6,15,2022,8,18,2022,6,15,2022,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,350513,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_1,82017,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,350516,2022,zamena_liftovogo_oborudovaniia,2.0,2а,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_1,82017,2022,3,18,2022,5,21,2022,3,18,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,350515,2022,zamena_liftovogo_oborudovaniia,1.0,1б,vostochnyi_administrativnyi_okrug,novokosino,gorod_moskva_novokosinskaia_ulitsa_12_korpus_1,82017,2022,6,15,2022,8,18,2022,6,15,2022,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
